Placa,Chassi,Tipo,Ignição,HR Evento,HR Recebimento,Velocidade,Tensão,Sinal,Hodômetro,Endereço,Lat/Long
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 17:15,21/07/2025 17:15,122,13.84v,10,6739982,"Anel Rodoviário Contorno Sul, Curitiba - PR","-25.495117, -49.3431"
TBI9A63,2180169507,RFU_ENG,ON,21/07/2025 17:15,21/07/2025 17:15,126,13.84v,10,6740052,"Anel Rodoviário Contorno Sul, Curitiba - PR","-25.494516, -49.343292"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 17:15,21/07/2025 17:15,115,13.84v,10,6740220,"Anel Rodoviário Contorno Sul, Curitiba - PR","-25.493078, -49.34383"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 17:15,21/07/2025 17:15,125,13.84v,10,6740323,"Anel Rodoviário Contorno Sul, Curitiba - PR","-25.49221, -49.344177"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 17:15,21/07/2025 17:15,114,13.86v,10,6740527,"Anel Rodoviário Contorno Sul, Curitiba - PR","-25.490494, -49.3449"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 17:18,21/07/2025 17:18,121,13.88v,10,6743824,"Anel Rodoviário Contorno Sul, Curitiba - PR","-25.463198, -49.357628"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 17:18,21/07/2025 17:18,116,13.88v,10,6743924,"Anel Rodoviário Contorno Sul, Curitiba - PR","-25.462357, -49.357986"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:18,21/07/2025 17:18,72,13.88v,10,6744719,"Anel Rodoviário Contorno Sul, Curitiba - PR","-25.455683, -49.36079"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:21,21/07/2025 17:21,1,13.91v,10,6745178,"Avenida Juscelino K de Oliveira, Curitiba - PR","-25.452435, -49.36178"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:24,21/07/2025 17:24,22,13.74v,10,6745344,"Rua Eduardo Sprada, Curitiba - PR","-25.451378, -49.362385"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:24,21/07/2025 17:24,18,13.91v,10,6745887,"Rua Eduardo Sprada, Curitiba - PR","-25.452986, -49.367424"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:26,21/07/2025 17:26,36,13.88v,10,6746634,"Rua Cidade Jardim Olinda, Curitiba - PR","-25.45602, -49.373665"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:26,21/07/2025 17:26,26,13.84v,10,6746734,"Rua Eduardo Sprada, Curitiba - PR","-25.455244, -49.37396"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:26,21/07/2025 17:26,37,13.88v,10,6747185,"Rua Eduardo Sprada, Curitiba - PR","-25.451876, -49.375954"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:27,21/07/2025 17:27,48,13.88v,10,6747389,"Rua Eduardo Sprada, Curitiba - PR","-25.452772, -49.377583"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:27,21/07/2025 17:27,22,13.91v,10,6747721,"Rua Eduardo Sprada, Curitiba - PR","-25.454016, -49.379955"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:27,21/07/2025 17:27,26,13.87v,10,6747857,"Rua Eduardo Sprada, Curitiba - PR","-25.45425, -49.381016"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:28,21/07/2025 17:28,41,13.88v,10,6748381,"Rua Mato Grosso, Campo Largo - PR","-25.457155, -49.384285"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:29,21/07/2025 17:29,38,13.91v,10,6748672,"Rua Mato Grosso, Campo Largo - PR","-25.456776, -49.3869"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:30,21/07/2025 17:30,37,13.84v,10,6749459,"Rua Mato Grosso, Campo Largo - PR","-25.461767, -49.39194"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:30,21/07/2025 17:30,22,13.84v,10,6749672,"Rua Mato Grosso, Campo Largo - PR","-25.463133, -49.39314"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:30,21/07/2025 17:30,33,13.84v,10,6749704,"Rua Mato Grosso, Campo Largo - PR","-25.462929, -49.39336"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:31,21/07/2025 17:31,35,13.88v,10,6750213,"Rua São Paulo, Campo Largo - PR","-25.462193, -49.398212"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:32,21/07/2025 17:32,41,13.84v,10,6750608,"Rua Mato Grosso, Campo Largo - PR","-25.462282, -49.401585"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:32,21/07/2025 17:32,16,13.88v,10,6750795,"Rua Sílvio Dallagrana, Campo Largo - PR","-25.461073, -49.40228"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:32,21/07/2025 17:32,25,13.57v,10,6750832,"Rua Sílvio Dallagrana, Campo Largo - PR","-25.461428, -49.402374"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:32,21/07/2025 17:32,44,13.84v,10,6751039,"Rua Sílvio Dallagrana, Campo Largo - PR","-25.463247, -49.402122"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:33,21/07/2025 17:33,39,13.88v,10,6751676,"Rua Sílvio Dallagrana, Campo Largo - PR","-25.468012, -49.3999"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:33,21/07/2025 17:33,21,13.86v,10,6751873,"Rua Sílvio Dallagrana, Campo Largo - PR","-25.469032, -49.398876"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:34,21/07/2025 17:34,21,13.85v,255,6752522,"Rua Evaristo Joaquim Fressato, Campo Largo - PR","-25.475683, -49.399315"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:35,21/07/2025 17:35,6,13.47v,10,6752779,"Rua Evaristo Joaquim Fressato, Campo Largo - PR","-25.475197, -49.397877"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:35,21/07/2025 17:35,5,13.84v,10,6752791,"Rua Evaristo Joaquim Fressato, Campo Largo - PR","-25.475279, -49.397835"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:35,21/07/2025 17:35,7,12.7v,10,6752802,"Rua Evaristo Joaquim Fressato, Campo Largo - PR","-25.475328, -49.39786"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:35,21/07/2025 17:35,5,12.63v,10,6752809,"Rua Evaristo Joaquim Fressato, Campo Largo - PR","-25.475267, -49.39786"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 17:38,21/07/2025 17:38,0,12.95v,10,6752813,"Rua Evaristo Joaquim Fressato, Campo Largo - PR","-25.475267, -49.397884"
TBI9A63,2180169507,IGNICAO_OFF,OFF,21/07/2025 17:39,21/07/2025 17:39,0,12.99v,10,6752813,"Rua Evaristo Joaquim Fressato, Campo Largo - PR","-25.475267, -49.397884"
TBI9A63,2180169507,POSICAO_EM_SLEEP,OFF,21/07/2025 18:39,21/07/2025 18:40,0,12.87v,10,6752813,"Rua Evaristo Joaquim Fressato, Campo Largo - PR","-25.475267, -49.397884"
TBI9A63,2180169507,POSICAO_EM_SLEEP,OFF,21/07/2025 19:39,21/07/2025 19:39,0,12.87v,10,6752813,"Rua Evaristo Joaquim Fressato, Campo Largo - PR","-25.475267, -49.397884"
TBI9A63,2180169507,POSICAO_EM_SLEEP,OFF,21/07/2025 20:39,21/07/2025 20:39,0,12.89v,10,6752813,"Rua Evaristo Joaquim Fressato, Campo Largo - PR","-25.475267, -49.397884"
TBI9A63,2180169507,IGNICAO_ON,ON,21/07/2025 21:15,21/07/2025 21:15,0,13.77v,10,6752813,"Rua Evaristo Joaquim Fressato, Campo Largo - PR","-25.475267, -49.397884"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:18,21/07/2025 21:18,39,13.45v,10,6754375,"Rua Sílvio Dallagrana, Campo Largo - PR","-25.461798, -49.40225"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:18,21/07/2025 21:18,17,13.88v,10,6754495,"Rua Mato Grosso, Campo Largo - PR","-25.460907, -49.401756"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:18,21/07/2025 21:18,17,13.89v,10,6754520,"Rua Mato Grosso, Campo Largo - PR","-25.461054, -49.401573"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:19,21/07/2025 21:19,29,13.88v,10,6755022,"Rua Mato Grosso, Campo Largo - PR","-25.462576, -49.39792"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:19,21/07/2025 21:19,45,13.91v,10,6755218,"Rua Antônio Guaresi, Campo Largo - PR","-25.46217, -49.3962"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:20,21/07/2025 21:20,29,13.84v,10,6755659,"Rua Mato Grosso, Campo Largo - PR","-25.46272, -49.39227"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:20,21/07/2025 21:20,34,13.84v,10,6755807,"Rua Mato Grosso, Campo Largo - PR","-25.46172, -49.391605"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:20,21/07/2025 21:20,43,13.84v,10,6755981,"Rua Mato Grosso, Campo Largo - PR","-25.460407, -49.390873"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:21,21/07/2025 21:21,37,13.88v,10,6756780,"Rua Mato Grosso, Campo Largo - PR","-25.456167, -49.384975"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:22,21/07/2025 21:22,40,13.88v,10,6757152,"Rua Eduardo Sprada, Curitiba - PR","-25.456022, -49.381657"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:22,21/07/2025 21:22,21,13.84v,10,6757514,"Rua Eduardo Sprada, Curitiba - PR","-25.453915, -49.37977"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:23,21/07/2025 21:23,27,13.91v,10,6757815,"Rua Cidade de Concórdia, Curitiba - PR","-25.453457, -49.37706"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:23,21/07/2025 21:23,21,13.43v,10,6757915,"Rua Eduardo Sprada, Curitiba - PR","-25.45261, -49.377144"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:23,21/07/2025 21:23,13,13.88v,10,6757934,"Rua Eduardo Sprada, Curitiba - PR","-25.452532, -49.37702"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:24,21/07/2025 21:24,34,13.88v,10,6758079,"Rua Eduardo Sprada, Curitiba - PR","-25.452232, -49.3756"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:24,21/07/2025 21:24,16,13.85v,10,6758215,"Rua Eduardo Sprada, Curitiba - PR","-25.453037, -49.37471"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:25,21/07/2025 21:25,26,13.84v,10,6758649,"Rua Eduardo Sprada, Curitiba - PR","-25.456203, -49.372856"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:25,21/07/2025 21:25,24,13.88v,10,6758816,"Rua Eduardo Sprada, Curitiba - PR","-25.455328, -49.371563"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:27,21/07/2025 21:27,21,13.83v,10,6759836,"Avenida Juscelino K de Oliveira, Curitiba - PR","-25.451797, -49.36292"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:27,21/07/2025 21:27,38,13.81v,10,6759896,"Avenida Juscelino K de Oliveira, Curitiba - PR","-25.452278, -49.36266"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 21:29,21/07/2025 21:29,123,13.88v,10,6761675,"Anel Rodoviário Contorno Sul, Curitiba - PR","-25.46736, -49.35588"
TBI9A63,2180169507,RFU_ENG,ON,21/07/2025 21:29,21/07/2025 21:29,124,13.88v,10,6761743,"Anel Rodoviário Contorno Sul, Curitiba - PR","-25.467922, -49.355606"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 21:29,21/07/2025 21:29,113,13.88v,10,6762095,"Anel Rodoviário Contorno Sul, Curitiba - PR","-25.470737, -49.354053"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 21:30,21/07/2025 21:30,124,13.91v,10,6762838,"Anel Rodoviário Contorno Sul, Curitiba - PR","-25.4768, -49.350872"
TBI9A63,2180169507,RFU_ENG,ON,21/07/2025 21:30,21/07/2025 21:30,124,13.88v,10,6762908,"Anel Rodoviário Contorno Sul, Curitiba - PR","-25.477392, -49.35063"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 21:30,21/07/2025 21:30,117,13.89v,10,6763115,"Anel Rodoviário Contorno Sul, Curitiba - PR","-25.479113, -49.349915"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 21:30,21/07/2025 21:30,120,13.91v,10,6764535,"Anel Rodoviário Contorno Sul, Curitiba - PR","-25.491013, -49.344757"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 21:30,21/07/2025 21:31,118,13.91v,10,6764569,"Anel Rodoviário Contorno Sul, Curitiba - PR","-25.491287, -49.34464"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:33,21/07/2025 21:33,78,13.89v,10,6767920,"Anel Rodoviário Contorno Sul, Curitiba - PR","-25.519867, -49.334824"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:36,21/07/2025 21:36,90,13.88v,10,6771741,"BR-376, Curitiba - PR","-25.543198, -49.307835"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:39,21/07/2025 21:39,88,13.86v,10,6776188,"BR-116, Curitiba - PR","-25.558401, -49.267357"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 21:40,21/07/2025 21:40,120,13.88v,10,6777367,"BR-116, Curitiba - PR","-25.562912, -49.257103"
TBI9A63,2180169507,RFU_ENG,ON,21/07/2025 21:40,21/07/2025 21:40,138,13.88v,10,6777446,"BR-116, Curitiba - PR","-25.563087, -49.256344"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 21:40,21/07/2025 21:40,117,13.88v,10,6778253,"BR-116, Curitiba - PR","-25.564863, -49.248547"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 21:43,21/07/2025 21:43,124,13.91v,10,6782257,"Anel Rodoviário Contorno Leste, São José dos Pinhais - PR","-25.571318, -49.208984"
TBI9A63,2180169507,RFU_ENG,ON,21/07/2025 21:43,21/07/2025 21:43,131,13.91v,10,6782327,"Anel Rodoviário Contorno Leste, São José dos Pinhais - PR","-25.57141, -49.20828"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 21:43,21/07/2025 21:43,116,13.91v,10,6782996,"Anel Rodoviário Contorno Leste, São José dos Pinhais - PR","-25.572163, -49.201702"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:46,21/07/2025 21:46,114,13.91v,10,6788208,"Acesso a Rodoanel Contorno Leste - Pista Lateral, São José dos Pinhais - PR","-25.561419, -49.15208"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:47,21/07/2025 21:47,70,13.9v,10,6789092,"Anel Rodoviário Contorno Leste, São José dos Pinhais - PR","-25.553982, -49.149662"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:48,21/07/2025 21:48,82,13.93v,10,6791236,"Viaduto Sobre Ferrovia Curitiba-Paranaguá, São José dos Pinhais - PR","-25.53527, -49.147648"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:51,21/07/2025 21:51,33,13.95v,10,6794691,"Rodovia Curitiba - Paranaguá - BR-277, São José dos Pinhais - PR","-25.513018, -49.125084"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:54,21/07/2025 21:54,55,13.91v,10,6799001,"Rodovia Curitiba - Paranaguá - BR-277, São José dos Pinhais - PR","-25.53006, -49.086662"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:54,21/07/2025 21:54,25,13.91v,10,6799001,"Rua Vanderlei Moreno, São José dos Pinhais - PR","-25.53031, -49.086807"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:56,21/07/2025 21:56,12,13.95v,10,6799715,"Rua Canoinhas, São José dos Pinhais - PR","-25.535797, -49.089813"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:56,21/07/2025 21:56,9,13.95v,10,6799826,"Rua Concórdia, São José dos Pinhais - PR","-25.535334, -49.09077"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 21:59,21/07/2025 21:59,0,12.91v,10,6800047,"Rua Concórdia, São José dos Pinhais - PR","-25.534472, -49.092667"
TBI9A63,2180169507,IGNICAO_OFF,OFF,21/07/2025 22:01,21/07/2025 22:01,0,12.95v,10,6800047,"Rua Concórdia, São José dos Pinhais - PR","-25.534472, -49.092667"
TBI9A63,2180169507,IGNICAO_ON,ON,21/07/2025 22:28,21/07/2025 22:29,0,13.98v,10,6800047,"Rua Concórdia, São José dos Pinhais - PR","-25.534472, -49.092667"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:29,21/07/2025 22:29,28,13.99v,10,6800047,"Rua Concórdia, São José dos Pinhais - PR","-25.535732, -49.089752"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:29,21/07/2025 22:29,6,12.69v,10,6800490,"Rua Tubarão, São José dos Pinhais - PR","-25.536251, -49.088734"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:30,21/07/2025 22:30,23,13.27v,10,6800513,"Rua Tubarão, São José dos Pinhais - PR","-25.535973, -49.08861"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:33,21/07/2025 22:33,0,12.84v,10,6801031,"Rua Canoinhas, São José dos Pinhais - PR","-25.53063, -49.086735"
TBI9A63,2180169507,IGNICAO_OFF,OFF,21/07/2025 22:35,21/07/2025 22:35,0,13.63v,10,6801031,"Rua Canoinhas, São José dos Pinhais - PR","-25.53063, -49.086735"
TBI9A63,2180169507,IGNICAO_ON,ON,21/07/2025 22:36,21/07/2025 22:36,0,13.81v,10,6801031,"Rua Canoinhas, São José dos Pinhais - PR","-25.53063, -49.086735"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:37,21/07/2025 22:37,32,13.95v,10,6801031,"Rua Manoel Tibúrcio Machado, São José dos Pinhais - PR","-25.529554, -49.092587"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:37,21/07/2025 22:37,22,13.95v,10,6801653,"Rua Manoel Tibúrcio Machado, São José dos Pinhais - PR","-25.529354, -49.092426"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:38,21/07/2025 22:38,21,13.77v,10,6801844,"Rodovia BR-277 - Pista Lateral, São José dos Pinhais - PR","-25.528147, -49.091232"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:38,21/07/2025 22:38,16,13.43v,10,6801865,"Rodovia BR-277 - Pista Lateral, São José dos Pinhais - PR","-25.528172, -49.091263"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 22:39,21/07/2025 22:39,120,13.95v,10,6803028,"Rodovia Curitiba - Paranaguá - BR-277, São José dos Pinhais - PR","-25.523148, -49.10168"
TBI9A63,2180169507,RFU_ENG,ON,21/07/2025 22:39,21/07/2025 22:39,125,13.95v,10,6803098,"Rodovia Curitiba - Paranaguá - BR-277, São José dos Pinhais - PR","-25.52286, -49.102303"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 22:41,21/07/2025 22:41,116,13.88v,10,6805963,"Acesso à Rodovia BR-277, São José dos Pinhais - PR","-25.511633, -49.127613"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:41,21/07/2025 22:41,55,13.84v,10,6806242,"Acesso a Rodoanel Contorno Leste, São José dos Pinhais - PR","-25.510096, -49.129093"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:41,21/07/2025 22:41,45,13.88v,10,6806360,"Acesso à Rodovia BR-277, São José dos Pinhais - PR","-25.509497, -49.128334"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:41,21/07/2025 22:41,50,13.85v,10,6806436,"Acesso a Rodoanel Contorno Leste, São José dos Pinhais - PR","-25.509783, -49.12765"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:41,21/07/2025 22:41,50,13.88v,10,6806535,"Acesso a Rodoanel Contorno Leste, São José dos Pinhais - PR","-25.510548, -49.127552"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 22:42,21/07/2025 22:42,122,13.84v,10,6807438,"Via Tatuquara Obelisco-quato Barras Em Construçao - BR-116, São José dos Pinhais - PR","-25.517319, -49.132492"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 22:42,21/07/2025 22:42,119,13.88v,10,6807472,"Via Tatuquara Obelisco-quato Barras Em Construçao - BR-116, São José dos Pinhais - PR","-25.51757, -49.132694"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 22:42,21/07/2025 22:42,120,13.88v,10,6807506,"Via Tatuquara Obelisco-quato Barras Em Construçao - BR-116, São José dos Pinhais - PR","-25.517813, -49.132893"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 22:42,21/07/2025 22:42,119,13.88v,10,6807539,"Via Tatuquara Obelisco-quato Barras Em Construçao - BR-116, São José dos Pinhais - PR","-25.518059, -49.133087"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 22:42,21/07/2025 22:42,123,13.84v,10,6807573,"Via Tatuquara Obelisco-quato Barras Em Construçao - BR-116, São José dos Pinhais - PR","-25.518307, -49.13329"
TBI9A63,2180169507,RFU_ENG,ON,21/07/2025 22:42,21/07/2025 22:42,122,13.88v,10,6807642,"Via Tatuquara Obelisco-quato Barras Em Construçao - BR-116, São José dos Pinhais - PR","-25.518803, -49.1337"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 22:42,21/07/2025 22:42,119,13.84v,10,6807811,"Via Tatuquara Obelisco-quato Barras Em Construçao - BR-116, São José dos Pinhais - PR","-25.520018, -49.134705"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 22:42,21/07/2025 22:42,124,13.88v,10,6809124,"Acesso a Rodoanel Contorno Leste - Pista Lateral, São José dos Pinhais - PR","-25.529308, -49.14278"
TBI9A63,2180169507,RFU_ENG,ON,21/07/2025 22:43,21/07/2025 22:43,129,13.88v,10,6809196,"Anel Rodoviário Contorno Leste - Pista Lateral, São José dos Pinhais - PR","-25.529816, -49.143227"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,21/07/2025 22:43,21/07/2025 22:43,115,13.84v,10,6809881,"Viaduto Sobre Ferrovia Curitiba-Paranaguá, São José dos Pinhais - PR","-25.534607, -49.147514"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:44,21/07/2025 22:44,29,13.91v,10,6810782,"Rua Constante Moro Sobrinho, São José dos Pinhais - PR","-25.540817, -49.152607"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:45,21/07/2025 22:45,63,13.88v,10,6811927,"Rua Constante Moro Sobrinho, São José dos Pinhais - PR","-25.540438, -49.163025"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:46,21/07/2025 22:46,40,13.91v,10,6812043,"Rua Constante Moro Sobrinho, São José dos Pinhais - PR","-25.539948, -49.163883"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:46,21/07/2025 22:46,22,13.91v,10,6812319,"Rua Constante Moro Sobrinho, São José dos Pinhais - PR","-25.541025, -49.16615"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:47,21/07/2025 22:47,23,13.91v,10,6813372,"Rua Maria Pasqualim Vaccari, São José dos Pinhais - PR","-25.5479, -49.17291"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:49,21/07/2025 22:49,20,13.88v,10,6814455,"Rua Palmas, São José dos Pinhais - PR","-25.542088, -49.18125"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:49,21/07/2025 22:49,56,13.91v,10,6814665,"Rua Rolândia, São José dos Pinhais - PR","-25.540863, -49.181812"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:49,21/07/2025 22:49,16,13.91v,10,6814870,"Rua Teixeira Soares, São José dos Pinhais - PR","-25.540096, -49.183224"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:50,21/07/2025 22:50,64,13.91v,10,6815234,"Acesso à Rua Teixeira Soares, São José dos Pinhais - PR","-25.537146, -49.181324"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:50,21/07/2025 22:50,64,13.95v,10,6815657,"Acesso Aeroporto, São José dos Pinhais - PR","-25.536531, -49.177303"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:50,21/07/2025 22:50,18,13.68v,10,6815849,"Acesso Aeroporto, São José dos Pinhais - PR","-25.537573, -49.176014"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:50,21/07/2025 22:50,8,13.91v,10,6815868,"Acesso Aeroporto, São José dos Pinhais - PR","-25.537678, -49.1761"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:50,21/07/2025 22:50,9,13.88v,10,6815886,"Acesso Aeroporto, São José dos Pinhais - PR","-25.537697, -49.176266"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 22:53,21/07/2025 22:53,0,12.91v,10,6815922,"Acesso Aeroporto, São José dos Pinhais - PR","-25.537577, -49.17646"
TBI9A63,2180169507,IGNICAO_OFF,OFF,21/07/2025 22:54,21/07/2025 22:54,0,12.94v,10,6815922,"Acesso Aeroporto, São José dos Pinhais - PR","-25.537577, -49.17646"
TBI9A63,2180169507,IGNICAO_ON,ON,21/07/2025 23:08,21/07/2025 23:08,0,13.74v,10,6815922,"Acesso Aeroporto, São José dos Pinhais - PR","-25.537577, -49.17646"
TBI9A63,2180169507,POSICAO,ON,21/07/2025 23:11,21/07/2025 23:11,0,12.84v,10,6816000,"Acesso Aeroporto, São José dos Pinhais - PR","-25.537874, -49.177197"
TBI9A63,2180169507,IGNICAO_OFF,OFF,21/07/2025 23:12,21/07/2025 23:12,0,12.88v,10,6816000,"Acesso Aeroporto, São José dos Pinhais - PR","-25.537874, -49.177197"
TBI9A63,2180169507,POSICAO_EM_SLEEP,OFF,22/07/2025 00:12,22/07/2025 00:13,0,12.84v,10,6816000,"Acesso Aeroporto, São José dos Pinhais - PR","-25.537874, -49.177197"
TBI9A63,2180169507,POSICAO_EM_SLEEP,OFF,22/07/2025 01:12,22/07/2025 01:12,0,12.87v,10,6816000,"Acesso Aeroporto, São José dos Pinhais - PR","-25.537874, -49.177197"
TBI9A63,2180169507,POSICAO_EM_SLEEP,OFF,22/07/2025 02:12,22/07/2025 02:12,0,12.87v,10,6816000,"Acesso Aeroporto, São José dos Pinhais - PR","-25.537874, -49.177197"
